2015-12-01 09:41:55.568598,0.0,0.0,0.0,0.0,-0.05553244426846504,0.0,0.0,0.0
2015-12-01 09:41:55.576423,0.0,0.0,0.0,0.0,-0.12209492176771164,0.0,0.0,0.0
2015-12-01 09:41:55.584437,0.0,0.0,0.0,0.0,-0.2219386249780655,0.0,0.0,0.0
2015-12-01 09:41:55.592464,0.0,0.0,0.0,0.0,-0.3467754125595093,0.0,0.0,0.0
2015-12-01 09:41:55.600442,0.0,0.0,0.0,0.0,-0.4799003601074219,0.0,0.0,0.0
2015-12-01 09:41:55.608462,0.0,0.0,0.0,-0.03057151474058628,-0.4799003601074219,0.0,0.0,0.0
2015-12-01 09:41:55.616434,0.0,0.0,0.0,-0.05553244426846504,-0.6130253076553345,0.0,0.0,0.0
2015-12-01 09:41:55.624443,0.0,0.0,0.0,-0.10545430332422256,-0.7295417785644531,0.0,0.0,0.0
2015-12-01 09:41:55.632462,0.0,0.0,0.0,-0.14705584943294525,-0.8293854594230652,0.0,0.0,0.0
2015-12-01 09:41:55.640489,0.0,0.0,0.0,-0.19697770476341248,-0.9625104069709778,0.0,0.0,0.0
2015-12-01 09:41:55.648444,0.0,0.0,0.0,-0.2468995600938797,-1.0,0.0,0.0,0.0
2015-12-01 09:41:55.656621,0.0,0.0,0.0,-0.28018081188201904,-1.0,0.0,0.0,0.0
2015-12-01 09:41:55.664562,0.0,0.0,0.0,-0.3051738440990448,-1.0,0.0,0.0,0.0
2015-12-01 09:41:55.672463,0.0,0.0,0.0,-0.33845508098602295,-1.0,0.0,0.0,0.0
2015-12-01 09:41:55.680458,0.0,0.0,0.0,-0.36341601610183716,-1.0,0.0,0.0,0.0
2015-12-01 09:41:55.688475,0.0,0.0,0.0,-0.3717363178730011,-1.0,0.0,0.0,0.0
2015-12-01 09:41:55.696454,0.0,0.0,0.0,-0.38837695121765137,-1.0,0.0,0.0,0.0
2015-12-01 09:41:55.704450,0.0,0.0,0.0,-0.3966972529888153,-1.0,0.0,0.0,0.0
2015-12-01 09:41:55.844636,0.0,0.0,0.0,-0.330134779214859,-1.0,0.0,0.0,0.0
2015-12-01 09:41:55.854065,0.0,0.0,0.0,-0.3051738440990448,-1.0,0.0,0.0,0.0
2015-12-01 09:41:55.860649,0.0,0.0,0.0,-0.2718604803085327,-1.0,0.0,0.0,0.0
2015-12-01 09:41:55.868578,0.0,0.0,0.0,-0.23857925832271576,-1.0,0.0,0.0,0.0
2015-12-01 09:41:55.876557,0.0,0.0,0.0,-0.19697770476341248,-1.0,0.0,0.0,0.0
2015-12-01 09:41:55.884568,0.0,0.0,0.0,-0.16369646787643433,-1.0,0.0,0.0,0.0
2015-12-01 09:41:55.892543,0.0,0.0,0.0,-0.12209492176771164,-1.0,0.0,0.0,0.0
2015-12-01 09:41:55.900542,0.0,0.0,0.0,-0.08049336820840836,-1.0,0.0,0.0,0.0
2015-12-01 09:41:55.908549,0.0,0.0,0.0,-0.03889182582497597,-1.0,0.0,0.0,0.0
2015-12-01 09:41:55.916592,0.0,0.0,0.0,-0.013930896297097206,-1.0,0.0,0.0,0.0
2015-12-01 09:41:55.924665,0.0,0.0,0.0,-0.0,-1.0,0.0,0.0,0.0
2015-12-01 09:41:55.933919,0.0,0.0,0.0,-0.0,-1.0,0.0,0.0,0.0
2015-12-01 09:41:55.940612,0.0,0.0,0.0,-0.0,-1.0,0.0,0.0,0.0
2015-12-01 09:41:55.948578,0.0,0.0,0.0,-0.0,-1.0,0.0,0.0,0.0
2015-12-01 09:41:57.123721,0.0,0.0,0.0,-0.0,-1.0,0.0,0.0,0.0
2015-12-01 09:42:00.795993,0.0,0.0,0.0,-0.0,-1.0,0.0,0.0,0.0
2015-12-01 09:42:02.209196,0.0,0.0,0.0,-0.0,-0.9209088683128357,0.0,0.0,0.0
2015-12-01 09:42:02.217149,0.0,0.0,0.0,-0.0,-0.8876276612281799,0.0,0.0,0.0
2015-12-01 09:42:02.225119,0.0,0.0,0.0,-0.0,-0.8460260629653931,0.0,0.0,0.0
2015-12-01 09:42:02.233155,0.0,0.0,0.0,-0.0,-0.804424524307251,0.0,0.0,0.0
2015-12-01 09:42:02.241178,0.0,0.0,0.0,-0.0,-0.7628229856491089,0.0,0.0,0.0
2015-12-01 09:42:02.249176,0.0,0.0,0.0,-0.0,-0.7212214469909668,0.0,0.0,0.0
2015-12-01 09:42:02.257154,0.0,0.0,0.0,-0.0,-0.6796199083328247,0.0,0.0,0.0
2015-12-01 09:42:02.265475,0.0,0.0,0.0,-0.0,-0.6379862427711487,0.0,0.0,0.0
2015-12-01 09:42:02.273085,0.0,0.0,0.0,-0.0,-0.5963847041130066,0.0,0.0,0.0
2015-12-01 09:42:02.281056,0.0,0.0,0.0,-0.0,-0.563103437423706,0.0,0.0,0.0
2015-12-01 09:42:02.289057,0.0,0.0,0.0,-0.0,-0.5298222303390503,0.0,0.0,0.0
2015-12-01 09:42:02.297039,0.0,0.0,0.0,-0.0,-0.49654096364974976,0.0,0.0,0.0
2015-12-01 09:42:02.305111,0.0,0.0,0.0,-0.0,-0.47158002853393555,0.0,0.0,0.0
2015-12-01 09:42:02.313166,0.0,0.0,0.0,-0.0,-0.4466191232204437,0.0,0.0,0.0
2015-12-01 09:42:02.321077,0.0,0.0,0.0,-0.0,-0.4133378863334656,0.0,0.0,0.0
2015-12-01 09:42:02.329060,0.0,0.0,0.0,-0.0,-0.38837695121765137,0.0,0.0,0.0
2015-12-01 09:42:02.337052,0.0,0.0,0.0,-0.0,-0.3550957143306732,0.0,0.0,0.0
2015-12-01 09:42:02.345319,0.0,0.0,0.0,-0.0,-0.288501113653183,0.0,0.0,0.0
2015-12-01 09:42:02.353060,0.0,0.0,0.0,-0.0,-0.25521987676620483,0.0,0.0,0.0
2015-12-01 09:42:02.361042,0.0,0.0,0.0,-0.0,-0.2219386249780655,0.0,0.0,0.0
2015-12-01 09:42:02.369067,0.0,0.0,0.0,-0.0,-0.18865738809108734,0.0,0.0,0.0
2015-12-01 09:42:02.377051,0.0,0.0,0.0,-0.0,-0.16369646787643433,0.0,0.0,0.0
2015-12-01 09:42:02.385086,0.0,0.0,0.0,-0.0,-0.13041523098945618,0.0,0.0,0.0
2015-12-01 09:42:02.393063,0.0,0.0,0.0,-0.0,-0.10545430332422256,0.0,0.0,0.0
2015-12-01 09:42:02.401002,0.0,0.0,0.0,-0.0,-0.08049336820840836,0.0,0.0,0.0
2015-12-01 09:42:02.409118,0.0,0.0,0.0,-0.0,-0.05553244426846504,0.0,0.0,0.0
2015-12-01 09:42:02.417942,0.0,0.0,0.0,-0.0,-0.03889182582497597,0.0,0.0,0.0
2015-12-01 09:42:02.425063,0.0,0.0,0.0,-0.0,-0.022251205518841743,0.0,0.0,0.0
2015-12-01 09:42:02.433046,0.0,0.0,0.0,-0.0,-0.005610587075352669,0.0,0.0,0.0
2015-12-01 09:42:02.441059,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2015-12-01 09:42:02.449061,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2015-12-01 09:42:02.457080,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2015-12-01 09:42:02.465053,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2015-12-01 09:42:02.473091,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2015-12-01 09:42:02.482068,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2015-12-01 09:42:05.021450,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2015-12-01 09:42:05.037306,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2015-12-01 09:42:05.045299,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2015-12-01 09:42:05.056600,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2015-12-01 09:42:05.061363,0.0,0.0,0.0,-0.0,0.013995146378874779,0.0,0.0,0.0
2015-12-01 09:42:05.069715,0.0,0.0,0.0,-0.0,0.03895607590675354,0.0,0.0,0.0
2015-12-01 09:42:05.077420,0.0,0.0,0.0,-0.0,0.06391700357198715,0.0,0.0,0.0
2015-12-01 09:42:05.085356,0.0,0.0,0.0,-0.0,0.0971982404589653,0.0,0.0,0.0
2015-12-01 09:42:05.093274,0.0,0.0,0.0,-0.0,0.12215916812419891,0.0,0.0,0.0
2015-12-01 09:42:05.101274,0.0,0.0,0.0,-0.0,0.14712010324001312,0.0,0.0,0.0
2015-12-01 09:42:05.109703,0.0,0.0,0.0,-0.0,0.17208102345466614,0.0,0.0,0.0
2015-12-01 09:42:05.117326,0.0,0.0,0.0,-0.0,0.19704195857048035,0.0,0.0,0.0
2015-12-01 09:42:05.126350,0.0,0.0,0.0,-0.0,0.2053622603416443,0.0,0.0,0.0
